,Mean AAI,O2_ratio,divergence,AAI_round,log_O2_ratio
10953,50.35,1.4488912889169294,Same Genus,50.0,0.16103580134788328
10954,42.35,3.5343046126195348,Different Class,42.0,0.5483039775076675
10955,41.28,3.508565614471576,Different Class,41.0,0.5451296027791799
10956,43.59,11.366615406569956,Different Class,44.0,1.0556311657367057
10957,43.43,2.9009323571556234,Different Class,43.0,0.4625376022061284
10958,40.67,2.2847357673642597,Different Class,41.0,0.358835980593548
10959,42.72,2.559072386775882,Different Class,43.0,0.4080825706596368
10960,42.76,2.5319503635213967,Different Class,43.0,0.4034551874985332
10961,42.91,2.383035228722999,Different Class,43.0,0.3771304626263194
10962,42.37,3.1617625655818054,Different Class,42.0,0.4999292532213217
10963,42.96,63.46581918494356,Different Class,43.0,1.8025398900783745
10964,41.16,3.638638067026271,Different Class,41.0,0.5609388587435259
10965,57.13,1.4590894927473668,Same Order,57.0,0.16408193001161794
10966,54.87,3.0213228606819347,Same Order,55.0,0.4801971367663285
10967,41.53,4.828600869420477,Different Class,42.0,0.6838213082431356
10968,45.94,1.0330587729461016,Different Class,46.0,0.014125030174106348
10969,55.74,2.2446779241745505,Same Order,56.0,0.35115403541139195
10970,42.52,11.780088229478245,Different Class,43.0,1.0711485432042278
10971,43.32,3.5761187814518367,Different Class,43.0,0.5534119355356122
10972,42.14,1.7489108972966656,Different Class,42.0,0.2427676838079403
10973,43.63,2.8795155824734358,Different Class,44.0,0.4593194330530814
10974,41.13,2.1003909902097866,Different Class,41.0,0.32230014667911894
10975,40.0,2.4091280787023344,Different Class,40.0,0.3818598894109856
10976,42.96,2.4400510830842186,Different Class,43.0,0.3873989184983064
10977,55.84,2.0447935357808538,Same Order,56.0,0.3106494635424971
10978,51.39,2.628428375526482,Same Class,51.0,0.41969614702405256
10979,41.45,15.755713282710529,Different Class,41.0,1.1974380690608373
10980,43.22,2.779363966005989,Different Class,43.0,0.4439454226599856
10981,42.92,2.9988932353336653,Different Class,43.0,0.4769610045621911
10982,55.47,1.9192196075821977,Same Order,55.0,0.2831246719237451
10983,42.68,3.007430250078728,Different Class,43.0,0.4781955637401639
10984,42.44,1.609967558431774,Different Class,42.0,0.20681712489146734
10985,43.05,3.658151964481342,Different Class,43.0,0.5632617426835541
10986,42.28,3.4907894581727974,Different Class,42.0,0.5429236557717391
10987,42.89,2.9980565283944767,Different Class,43.0,0.4768398172175128
10988,46.04,1.495962970093005,Different Class,46.0,0.17492084347275344
10989,44.1,13.865825634691316,Different Class,44.0,1.141945734564071
10990,43.12,2.133581511741397,Different Class,43.0,0.3291092393787265
10991,44.01,1.532823974848852,Different Class,44.0,0.18549228457315167
10992,42.24,2.73327581556849,Different Class,42.0,0.4366834586723307
10993,50.78,1.2933553535356168,Same Class,51.0,0.1117178650788732
10994,49.72,1.2585535433737511,Same Class,50.0,0.09987169671959016
10995,69.68,1.04894114006266,Same Genus,70.0,0.020751119019885182
10996,61.17,1.2612804922848102,Same Family,61.0,0.10081167872640023
10997,68.66,1.1618120554655125,Same Genus,69.0,0.06513587859139362
10998,60.94,1.238041552201719,Same Family,61.0,0.0927352210888474
10999,87.61,1.1904943319986923,Same Genus,88.0,0.0757273320487094
11000,47.47,1.886947516922313,Same Class,47.0,0.2757598209767965
11001,48.82,1.3617925651390754,Same Class,49.0,0.1341109587688277
11002,47.64,1.50111239276255,Same Class,48.0,0.17641321038397811
11003,44.31,1.2956861186410125,Different Class,44.0,0.1124998059695201
11004,43.19,1.4251357389197257,Different Class,43.0,0.15385623126123826
11005,70.64,1.2722919718580972,Same Genus,71.0,0.10458678679681413
11006,44.2,45.76993998708839,Different Class,44.0,1.6605803429867612
11007,43.56,26.30943928618629,Different Class,44.0,1.4201115923840637
11008,45.37,1.446910791182089,Different Class,45.0,0.16044175565831065
11009,45.72,1.3902705247161813,Different Class,46.0,0.14309931533331655
11010,69.45,1.2693082697614486,Same Genus,69.0,0.10356710956333724
11011,44.2,1.5158389264674033,Different Class,44.0,0.1806530554761875
11012,60.84,1.5183542014199891,Same Family,61.0,0.18137309552410927
11013,59.98,1.487919804019464,Same Family,60.0,0.17257952421362366
11014,70.0,1.2728282056965028,Same Genus,70.0,0.1047697906506432
11015,48.21,1.5925302779712098,Same Class,48.0,0.2020876981068015
11016,42.41,1.4624278594395776,Different Class,42.0,0.1650744518345258
11017,45.19,1.5374391536148393,Different Class,45.0,0.1867979369533269
11018,63.83,1.0769700309216563,Same Family,64.0,0.03220361825950252
11019,43.54,2.467807894140789,Different Class,44.0,0.3923113491368015
11020,46.61,1.3972464445627015,Same Class,47.0,0.1452730131823681
11021,49.14,1.7273974010766882,Same Class,49.0,0.2373922618526124
11022,42.8,1.3455206682497003,Different Class,43.0,0.12889037325388336
11023,42.82,1.1769876104975177,Different Class,43.0,0.07077189128788558
11024,69.31,1.0740753630668656,Same Genus,69.0,0.031034754935046618
11025,44.22,1.4006676885664646,Different Class,44.0,0.14633511020316142
11026,68.83,1.2127187851583752,Same Genus,69.0,0.08376010489534882
11027,46.36,1.5353957576792252,Same Class,46.0,0.18622033631052667
11028,70.95,1.2823523042710858,Same Genus,71.0,0.10800735652552504
11029,48.21,1.1277209238969017,Same Class,48.0,0.05220163847077364
11030,99.86,1.0271478775602605,Same Genus,100.0,0.011632973086251087
11031,48.99,1.2476343174373143,Same Class,49.0,0.09608731195612552
11032,49.01,1.4668217399633257,Same Class,49.0,0.16637733807349936
11033,69.69,1.2984244371253328,Same Genus,70.0,0.11341668057727465
11034,42.53,1.402334884461811,Different Class,43.0,0.14685173767254153
11035,44.06,1.4986108096557085,Different Class,44.0,0.17568886089046484
11036,44.94,1.5027431949980252,Different Class,45.0,0.17688476999184485
11037,70.1,1.10526272485066,Same Genus,70.0,0.043465523623704316
11038,43.27,1.3786900670430302,Different Class,43.0,0.13946664666802522
11039,44.32,1.3536592409035444,Different Class,44.0,0.13150935236939432
11040,48.98,1.185937341799873,Same Class,49.0,0.07406174397814666
11041,43.1,11.655600500030177,Different Class,43.0,1.0665346534148352
11042,48.63,4.153811320957405,Same Class,49.0,0.6184467656396055
11043,46.79,1.2994220134627454,Different Class,47.0,0.1137502198592536
11044,43.67,1.0459227483103894,Different Class,44.0,0.01949960879369972
11045,42.47,1.6207171825074724,Different Class,42.0,0.2097072364447943
11046,43.36,1.342283648200188,Different Class,43.0,0.12784429961199714
11047,70.1,1.2424650350229098,Same Genus,70.0,0.0942841758276839
11048,47.28,1.263566704743012,Same Class,47.0,0.10159817362999876
11049,45.75,1.3167792853837008,Different Class,46.0,0.11951298591625492
11050,40.67,1.2023872646031415,Different Class,41.0,0.08004436766046231
11051,43.43,1.0231565408121932,Different Class,43.0,0.009942084943729971
11052,42.42,1.0267151471677929,Different Class,42.0,0.011449969232421923
11053,45.05,1.6196317644195477,Same Class,45.0,0.2094162856172783
11054,98.9,1.3963017404209848,Same Genus,99.0,0.14497927934693675
11055,44.77,1.5248984237504128,Different Class,45.0,0.18324091550318994
11056,43.46,1.0996388643929915,Different Class,43.0,0.041250080655921936
11057,46.25,1.5100331471090929,Different Class,46.0,0.17898648070281722
11058,42.62,1.5600973986260729,Different Class,43.0,0.19315171269126447
11059,98.99,1.1161373010147877,Same Genus,99.0,0.04771762238409824
11060,43.1,1.5160285019930673,Different Class,43.0,0.1807073662973232
11061,45.4,1.4809505280908049,Different Class,45.0,0.17054055093442008
11062,43.4,1.3898507847421038,Different Class,43.0,0.14296817662700112
11063,43.88,55.945400982538054,Different Class,44.0,1.7477643909537472
11064,59.77,1.4636835413618328,Same Family,60.0,0.16544718936132444
11065,68.83,1.2018060253794471,Same Genus,69.0,0.0798343770632121
11066,42.87,30.92628297992178,Different Class,43.0,1.4903277254246086
11067,44.03,1.0750811390092168,Different Class,44.0,0.03144124275783707
11068,47.83,1.2907733444418252,Same Class,48.0,0.11084998827714368
11069,45.2,1.5346904940231718,Different Class,45.0,0.186020803076352
11070,42.38,2.0202836477054578,Different Class,42.0,0.3054123486472089
11071,43.28,1.1346974340084004,Different Class,43.0,0.054880072755384486
11072,49.98,1.3481436009907366,Same Class,50.0,0.12973615465943766
11073,69.83,1.3746245683459335,Same Genus,70.0,0.1381841016869052
11074,45.92,1.1002219657316794,Different Class,46.0,0.04148031131073912
11075,43.02,2.9305440114699115,Different Class,43.0,0.4669482480841258
11076,44.4,1.7168334419968625,Different Class,44.0,0.2347281642754452
11077,43.32,1.5141458681152615,Different Class,43.0,0.18016771576246088
11078,43.48,50.62318520885719,Different Class,43.0,1.70434946747396
11079,43.02,1.2251976944064429,Different Class,43.0,0.08820617087408665
11080,45.44,3.4247468159959316,Different Class,45.0,0.5346284705787536
11081,45.61,1.3346938979740728,Different Class,46.0,0.1253816749411867
11082,41.7,4.079588824008914,Different Class,42.0,0.6106163933686299
11083,40.23,3.4744833783331286,Different Class,40.0,0.5408902383883379
11084,46.1,1.4738372897498402,Different Class,46.0,0.16844954046721275
11085,48.89,1.4631038925390245,Same Class,49.0,0.1652751657387253
11086,44.72,27.25747376640958,Different Class,45.0,1.4354856027771603
11087,45.25,1.209715276875631,Different Class,45.0,0.08268316516567377
11088,41.66,1.0495870325709304,Different Class,42.0,0.02101845644690673
11089,70.22,1.0671565482308458,Same Genus,70.0,0.028228133619182045
11090,68.43,1.0558464169243384,Same Genus,68.0,0.023600750458078492
11091,69.59,1.0062918942081929,Same Genus,70.0,0.002723974414135223
11092,48.7,1.3184838550279274,Same Class,49.0,0.12007481618086704
11093,45.69,152.19287708963853,Different Class,46.0,2.1823943271188293
11094,43.21,8.725559729952797,Different Class,43.0,0.9407932957839806
11095,43.57,3.4989389672159867,Different Class,44.0,0.5439363670520727
11096,44.15,1.2599192159462154,Different Class,44.0,0.1003426997258738
11097,43.44,11.579125079803154,Different Class,43.0,1.0636757452835903
11098,43.71,2.3212900340972515,Different Class,44.0,0.36572940686634825
11099,44.17,1.068317645240069,Different Class,44.0,0.028700401629062712
11100,43.5,28.248993600627927,Different Class,44.0,1.4510029802446829
11101,44.26,1.4912741798936315,Different Class,44.0,0.17355749849515753
11102,43.09,4.1939391100800085,Different Class,43.0,0.622622120848395
11103,65.63,1.2007842863096014,Same Family,66.0,0.07946499601262676
11104,44.16,5.036798577855881,Different Class,44.0,0.7021545837195736
11105,47.8,1.00462840285383,Same Class,48.0,0.002005452370530976
11106,98.92,1.017523577991363,Same Genus,99.0,0.007544481457851727
11107,43.74,1.1727487359063735,Different Class,44.0,0.06920497349795754
11108,41.74,1.0960786287224715,Different Class,42.0,0.03984170998359795
11109,43.74,37.782657907676096,Different Class,44.0,1.5772925061012921
11110,44.29,1.1590201479126443,Different Class,44.0,0.06409098561953094
11111,49.81,1.2505658574056515,Same Class,50.0,0.09710656752173626
11112,42.72,1.2494813125098905,Different Class,43.0,0.09672976511670957
11113,49.61,1.2541258704926652,Same Class,50.0,0.09834112669970924
11114,47.43,1.4894890407682355,Same Class,47.0,0.17303731214898735
11115,46.2,1.5254827661354804,Same Class,46.0,0.18340730564309948
11116,49.87,1.4556910730757515,Same Class,50.0,0.1630692187312844
11117,48.36,1.2502169429733292,Same Class,48.0,0.09698538017705803
11118,43.06,8.792048270947596,Different Class,43.0,0.9440900638272436
11119,88.47,1.0004877180044658,Same Genus,88.0,0.0002117616022879124
11120,85.66,1.0087331394480992,Same Genus,86.0,0.003776288740438772
11121,41.95,1.1645794800009666,Different Class,42.0,0.06616913353015423
11122,48.14,1.259381328512863,Same Class,48.0,0.1001572501984219
11123,84.69,1.3980340505073343,Same Genus,85.0,0.14551774921177438
11124,44.92,1.4353214165946402,Different Class,45.0,0.1569491650580933
11125,46.86,1.4411136884931244,Different Class,47.0,0.15869824336611732
11126,43.49,1.1907768630966151,Different Class,43.0,0.07583038767515175
11127,42.82,4.605770302962099,Different Class,43.0,0.6633022752166781
11128,87.09,1.0636859044913087,Same Genus,87.0,0.026813404195438918
11129,86.59,1.0298472785171422,Same Genus,87.0,0.012772825661527955
11130,40.71,1.1207030841225558,Different Class,41.0,0.04949056709333571
11131,85.8,1.017183388252576,Same Genus,86.0,0.007399259044813408
11132,42.07,1.0655712044260162,Different Class,42.0,0.027582475782815342
11133,39.01,1.6185477018480363,Different Class,39.0,0.2091255034569084
11134,46.11,1.6014621314133366,Same Class,46.0,0.20451667368190835
11135,47.19,2.574394822756317,Different Class,47.0,0.4106751533667381
11136,62.09,1.0665524895755911,Same Family,62.0,0.02798223378646503
11137,45.84,8.244234777549629,Same Class,46.0,0.9161503510283824
11138,47.88,1.0873337433637245,Same Class,48.0,0.03636286575581103
11139,75.93,1.085099181480519,Same Genus,76.0,0.03546943588140385
11140,47.08,3.8251548340914616,Different Class,47.0,0.5826490191577607
11141,41.34,2.7693714046071993,Different Class,41.0,0.4423812035444013
11142,50.57,1.7159641974489674,Same Class,51.0,0.23450822231655666
11143,40.88,1.1874148906542783,Different Class,41.0,0.07460249084946048
11144,44.72,1.3374588161281205,Different Class,45.0,0.12628041783070512
11145,42.17,1.0183035592246816,Different Class,42.0,0.00787726173767044
11146,41.92,1.6772319396674442,Different Class,42.0,0.22459312411624832
11147,46.8,1.2792747055612432,Different Class,47.0,0.1069638128908344
11148,47.02,1.4400982163776423,Same Class,47.0,0.1583921124954267
11149,44.43,1.2699362119295226,Different Class,44.0,0.10378190717426004
11150,44.02,1.354965499501354,Different Class,44.0,0.13192823722744398
11151,38.67,1.853018949517086,Different Class,39.0,0.2678798605647829
11152,42.9,1.000462073381569,Different Class,43.0,0.00020062957062663133
11153,42.66,1.0845716913121626,Different Class,43.0,0.035258264614128516
11154,45.04,1.1602697044337258,Different Class,45.0,0.06455895261717932
11155,40.88,7.682218649905822,Different Class,41.0,0.8854866638153862
11156,85.5,1.0103455485970454,Same Genus,86.0,0.0044699323799515895
11157,43.53,1.7028459450407358,Different Class,44.0,0.2311753595039664
11158,47.55,14.798075551257124,Same Class,48.0,1.1702052402724807
11159,46.5,1.20829068952196,Same Class,46.0,0.08217142904353827
11160,86.06,1.0291979446033157,Same Genus,86.0,0.012498910215796777
11161,42.77,1.4383459041770783,Different Class,43.0,0.1578633409915062
11162,44.95,1.4776980753378035,Different Class,45.0,0.1695857076653417
11163,48.2,828.6691652522871,Same Class,48.0,2.9183811790634118
11164,50.64,1.8042637249059632,Same Class,51.0,0.2563000176296437
11165,41.76,1.2187912651805817,Different Class,42.0,0.08592933306502111
11166,76.53,1.0522968728679472,Same Genus,77.0,0.02213827979855092
11167,80.16,1.0569936072144281,Same Genus,80.0,0.024072360666088772
11168,47.68,10.159003477759573,Same Class,48.0,1.0068511089975205
11169,41.94,1.4377957775176498,Different Class,42.0,0.15769720385231595
11170,87.05,1.0566269255842928,Same Genus,87.0,0.023921673437506903
11171,44.2,1.23644338141174,Different Class,44.0,0.09217423415996663
11172,48.29,147.00770904611866,Same Class,48.0,2.1673401096352816
11173,86.85,1.8713124027492491,Same Genus,87.0,0.2721462960326197
11174,41.16,1.0197936268637022,Different Class,41.0,0.008512293543814874
11175,46.49,1.0307423027968166,Different Class,46.0,0.013150100334564915
11176,47.61,53.13304667039972,Same Class,48.0,1.7253647192450847
11177,46.34,137.71687594141454,Same Class,46.0,2.1389871623277745
11178,85.97,1.0422408778314505,Same Genus,86.0,0.017968102671156932
11179,76.77,1.0534637519441912,Same Genus,77.0,0.022619596800835657
11180,45.15,1.0301090470816547,Different Class,45.0,0.012883201442123704
11181,42.03,1.0292705544998209,Different Class,42.0,0.01252954860293825
11182,42.05,2.7850053502583267,Different Class,42.0,0.4448260338312688
11183,49.73,1.1764990643048912,Same Class,50.0,0.07059158610839868
